# บ้านไท ฮาร์ดแวร์ Shopee · 687 รายการ · อัปเดต 2026-09-06 · ไม่มีราคา/สต๊อก · ลิงก์=shopee.co.th/product/54723061/<id>
id	ชื่อสินค้า	หมวด	หมวดย่อย	แบรนด์	ตัวเลือก
27600377260	(1ชุด) กุญแจหกเหลี่ยม 9 ตัวชุด CP แข็งแรง ทนทาน มีให้เลือก หัวตัด/หัวบอล/หัวดาว(มีรู) ประแจแอล หกเหลี่ยมเหล็กแข็ง	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง		หัวบอล/1ชุด / หัวดาว(มีรู)/1ชุด / หัวตัด/1ชุด
17154977759	(กล่อง12ชิ้น) ไขควงวัดไฟ เช็คไฟ ไขควงลองไฟ Champion No.7700 ของแท้ แชมเปี้ยน เช็คแลมป์	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Champion	
27251858275	(กล่องเล็กมี 36 อัน) เข็มเย็บกระสอบ ตราคีมคู่ ตรง-งอ 6" เข็มเย็บกระสอบ ปลายตรง และ ปลายงอ เย็บปากถุง	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง		ปลายงอ / ปลายตรง
17100798164	ไขควงเช็คไฟ ไขควงลองไฟ วัดไฟ Champion No.7700 ของแท้ แชมเปี้ยน เช็คแลมป์	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Champion	
17600792834	ไขควงลองไฟ META No.K11-1155 ไขควงวัดไฟ ไขควงเช็คไฟ	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	
25922325887	คีมล๊อคของแท้ คีมล็อค BAANTHAI พรีเมี่ยม ขนาด 10 นิ้ว ปากตรง สำหรับงานหนัก ความแข็งแรงสูง ทนความร้อนได้	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง		
25270276603	คีมล๊อคของแท้ คีมล็อค Zicko ขนาด 10 นิ้ว ปากตรง ใช้งานอเนกประสงค์ ความแข็งแรงสูง ทนความร้อนได้	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Cosa(โคซ่า)	
25584676717	ชุดบล็อก ชุดเครื่องมือช่าง ประแจ ชุดบล็อค 12ชิ้น ชุดบล๊อค อเนกประสงค์ ขนาด 1/2 (4หุน) เหล็ก CR-Vแท้ ซ่อมรถมอเตอร์ไซค์	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง		1/2" / 1/4"
13523685781	บล็อก บล็อค ตัว T คอยาว META แข็งแรง ด้ามขันตัวT บล็อกหกเหลี่ยม	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	6mm / 17mm / 8mm / 12mm / 13mm / 11mm / 14mm / 10mm / 19mm / 9mm / 7mm
13431003790	ประแจเลื่อน META 4”,6”,8”,10”,12”,15”,18”,24” กุญแจเลื่อน มีมาตรวัด กุญแจเลื่อน	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	6" / 8" / 10" / 12” / 15” / 4”
29970064770	ประแจหกเหลี่ยม ประแจแอล 9ตัวชุด หัวตัด หัวบอล หัวดาว แข็งแรง ทนทาน ประแจ L	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง		หัวตัด / หัวบอล / หัวดาว
26468551777	ประแจแหวนข้างปากตาย META ยาวพิเศษ ยิงทราย คอตรง แข็งแรง ISO 9001:2015	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	13mm / 21mm / 22mm / 14mm / 8mm / 12mm / 15mm / 10mm / 17mm / 19mm / 24mm
25452659005	ประแจแหวนข้างปากตาย META ยาวพิเศษ ยิงทราย คอตรง มาตรฐานเยอร์มัน ISO 9001:2015	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	15x17mm ยาว 411mm / 16x17mm ยาว 411mm / 10x11mm ยาว 332mm / 10x12mm ยาว 332mm / 11x13mm ยาว 332mm / 14x15mm ยาว 374mm / 22x24mm ยาว 434mm / 18x19mm ยาว 414mm / 12x14mm ยาว 332mm / 13x15mm ยาว 374mm / 8x10mm ยาว 237mm / 17x19mm ยาว 414mm / 14x17mm ยาว 411mm / 20x21mm ยาว 422mm / 19x21mm ยาว 422mm
4283046984	ปลั๊กไฟมอก. บล็อคพลาสติด รางปลั๊กไฟ TOSHINO มอก.2432-2555 มี 2 เต้าเสียบ ยาว 3/5/10 M ปลั๊ก	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง		5เมตร / 10เมตร / 3เมตร
24127158759	**ยกกล่อง 10ชิ้น** ดอกลมหัวลูกบล็อค META ดอกลม หัวลูกบล็อค ลูกบล็อก ยิงหลังคา	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	หัวลูกบล็อค 8X65m / หัวลูกบล็อค 8X45m
28851199492	**ยกกล่อง12ชิ้น** คีมมินิปากแบน META 5" แบบมีฟัน และไม่มีฟัน คีมตัดลวด คีมตัด คีมตัดสายไฟ คีมช่าง คุณภาพดี	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	มีฟัน 11-54/12ชิ้น / ไม่มีฟัน 11-55/12ชิ้
24876159751	**ยกกล่อง 1กล่อง** กลอนขวางดำ ตราระฆัง พร้อมหูคล้อง สำหรับล็อคประตู * มีหลายขนาดให้เลือก *	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง		3/8x5" / 3/8x6" / 1/2x6" / 1/2x8" / 3/8x4"
25181445425	**ยกกล่อง6ชิ้น** คีมปากจิ้งจก ชุบสตีมด้ามเขียว META No.22-36 ขนาด 7 นิ้ว คีมจับ คีมหนีบ คีมตัดลวด คีมตัดสายไฟ	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	
27201300011	**ยกกล่อง6ชิ้น** คีมปากจิ้งจก ด้ามแดง META ขนาด 7 นิ้ว No.22-32 คีมจับ คีมหนีบ คีมตัดลวด คีมตัดสายไฟ	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	
24479516356	**ยกกล่อง 6 ชิ้น** คีมปากเฉียง ชุบสตรีมด้ามเขียว META No.22-36 ขนาด 8 นิ้ว งานตัด สายไฟ พลาสติก ปากคม แข็งแรง ทนทาน	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	
26351293933	**ยกกล่อง6ชิ้น** คีมปากเฉียง ด้ามเขียวหัวชุบดำ META No.98-2 ขนาด 6 นิ้ว คีมจับ คีมหนีบ คีมตัดลวด คีมตัดสายไฟ	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	
27901305644	**ยกกล่อง6ชิ้น** คีมปากเฉียง ด้ามแดง META ขนาด 8 นิ้ว No.22-31 คีมจับ คีมหนีบ คีมตัดลวด คีมตัดสายไฟ	เครื่องมือช่างมือ	คีม-ประแจ-ไขควง	Meta(เมต้า)	
